,ID,LtrGrade,Department,Grade,Term_GPA,Course,Name,Age,Attendance,Gender,Latino,Race,ZIP,LAT,LNG,ProfID,DeptCat,ProfClassCount,ProfCount,AgeRange,AttendanceRange
455,2016000036,C+,Kinesiology,78.0,3.1,KIN 100,Fundamentals of Nutrition,20,92.86,3,0,1,85364,32.702259999999995,-114.65801299999998,40,4,23,2.0,2,4
456,2016000036,B+,Kinesiology,86.0,3.1,KIN 275,Fundamentals of Strength &amp; Conditioning &amp; Ex Prescription,20,100.0,3,0,1,85364,32.702259999999995,-114.65801299999998,77,4,44,3.0,2,4
457,2016000036,B,General Education,84.0,3.1,MTH 105,Introduction to Statistics,20,100.0,3,0,1,85364,32.702259999999995,-114.65801299999998,15,2,7,1.0,2,4
458,2016000036,B-,General Education,80.0,3.1,THE 105,New Testament,20,100.0,3,0,1,85364,32.702259999999995,-114.65801299999998,52,2,28,3.0,2,4
459,2016000036,B+,Integrated Core,88.0,3.1,INT 210,Western Civilization &amp; the Formation of Christendom,20,100.0,3,0,1,85364,32.702259999999995,-114.65801299999998,20,3,11,1.0,2,4
460,2016000036,A-,Kinesiology,90.04,2.8,KIN 150,Intro to Athletic Training,20,81.4,3,0,1,85364,32.702259999999995,-114.65801299999998,51,4,27,3.0,2,3
461,2016000036,D+,Kinesiology,69.78,2.8,KIN 315,Nutrition for Health &amp; Exercise Performance,20,92.31,3,0,1,85364,32.702259999999995,-114.65801299999998,77,4,44,3.0,2,4
462,2016000036,C,Kinesiology,73.23,2.8,KIN 350,Measurments and Evaluation in Kinesiology,20,75.76,3,0,1,85364,32.702259999999995,-114.65801299999998,66,4,36,3.0,2,2
463,2016000036,B-,Kinesiology,81.84,2.8,KIN 325,Motor Control &amp; Learning,20,73.33,3,0,1,85364,32.702259999999995,-114.65801299999998,40,4,23,2.0,2,2
464,2016000036,A,Psychology,138.52,2.8,PSY 150,Introduction to Psychology,20,56.67,3,0,1,85364,32.702259999999995,-114.65801299999998,70,7,38,3.0,2,1
465,2016000041,C+,Other,77.0,1.58,FRS 100,Freshman Seminar,20,100.0,3,0,4,91764,34.074087,-117.60561799999999,12,6,6,1.0,2,4
466,2016000041,D,Integrated Core,65.0,1.58,INT 100,Interdisciplinary Studies,20,94.12,3,0,4,91764,34.074087,-117.60561799999999,28,3,16,2.0,2,4
467,2016000041,A-,General Education,90.7,1.58,WRI 090,Intermediate Composition,20,88.89,3,0,4,91764,34.074087,-117.60561799999999,54,2,30,3.0,2,3
468,2016000041,D,Natural Sciences,63.0,1.58,BIO 105,Introductory Biology I and LAB,20,87.5,3,0,4,91764,34.074087,-117.60561799999999,6,5,3,1.0,2,3
469,2016000041,F,Natural Sciences,59.0,1.58,CHE 105,General Chemistry I and LAB,20,93.94,3,0,4,91764,34.074087,-117.60561799999999,31,5,18,2.0,2,4
470,2016000041,F,Natural Sciences,49.24,2.61,BIO 110,Introductory Biology II and LAB,20,81.48,3,0,4,91764,34.074087,-117.60561799999999,6,5,3,1.0,2,3
471,2016000041,A,Integrated Core,95.03,2.61,INT 110,Critical Reasoning,20,90.63,3,0,4,91764,34.074087,-117.60561799999999,29,3,17,2.0,2,4
472,2016000041,A,General Education,95.17,2.61,WRI 100,College Composition I,20,85.71,3,0,4,91764,34.074087,-117.60561799999999,71,2,39,3.0,2,3
473,2016000041,P+,Natural Sciences,100.0,2.61,BIO 390,Journal Club and Scientific Writing,20,100.0,3,0,4,91764,34.074087,-117.60561799999999,31,5,18,2.0,2,4
474,2016000041,B+,Kinesiology,86.28,2.61,KIN 150,Intro to Athletic Training,20,93.75,3,0,4,91764,34.074087,-117.60561799999999,51,4,27,3.0,2,4
475,2016000042,F,Other,52.0,1.44,FRS 100,Freshman Seminar,20,81.25,2,1,1,92592,33.511228,-117.042396,12,6,6,1.0,2,3
476,2016000042,D-,Integrated Core,60.0,1.44,INT 100,Interdisciplinary Studies,20,88.24,2,1,1,92592,33.511228,-117.042396,28,3,16,2.0,2,3
477,2016000042,F,Business Management,25.29,1.44,ECO 115,Principles of Macroeconomics,20,50.0,2,1,1,92592,33.511228,-117.042396,81,1,47,3.0,2,1
478,2016000042,C+,Business Management,76.0,1.44,MGT 100,Foundations of Business,20,94.12,2,1,1,92592,33.511228,-117.042396,76,1,43,3.0,2,4
479,2016000042,C-,General Education,71.6,1.44,WRI 090,Intermediate Composition,20,81.48,2,1,1,92592,33.511228,-117.042396,54,2,30,3.0,2,3
480,2016000043,A,Other,99.0,3.95,FRS 100,Freshman Seminar,20,100.0,3,0,1,95370,37.984549,-120.34926399999999,12,6,6,1.0,2,4
481,2016000043,A,Arts and Humanities,113.0,3.95,HIS 100,Introduction to Historical Study,20,100.0,3,0,1,95370,37.984549,-120.34926399999999,20,0,11,1.0,2,4
482,2016000043,A-,Integrated Core,90.0,3.95,INT 100,Interdisciplinary Studies,20,91.18,3,0,1,95370,37.984549,-120.34926399999999,28,3,16,2.0,2,4
483,2016000043,A,General Education,99.0,3.95,THE 100,Orthodox Christianity,20,96.67,3,0,1,95370,37.984549,-120.34926399999999,83,2,49,3.0,2,4
484,2016000043,A,General Education,95.85,3.95,WRI 100,College Composition I,20,92.31,3,0,1,95370,37.984549,-120.34926399999999,54,2,30,3.0,2,4
485,2016000043,A,Arts and Humanities,93.5,3.95,PUB 200,Publishing Practicum,20,100.0,3,0,1,95370,37.984549,-120.34926399999999,28,0,16,2.0,2,4
486,2016000043,A-,Arts and Humanities,91.5,3.08,ART 100,Intro to Studio Art &amp; Art History,20,90.91,3,0,1,95370,37.984549,-120.34926399999999,39,0,22,2.0,2,4
487,2016000043,B,Integrated Core,85.6,3.08,INT 110,Critical Reasoning,20,93.75,3,0,1,95370,37.984549,-120.34926399999999,29,3,17,2.0,2,4
488,2016000043,B,Arts and Humanities,84.21,3.08,LIT 201,Special Topics: The Works of JRR Tolkien,20,100.0,3,0,1,95370,37.984549,-120.34926399999999,28,0,16,2.0,2,4
489,2016000043,A,General Education,93.0,3.08,MTH 100,College Algebra,20,88.89,3,0,1,95370,37.984549,-120.34926399999999,67,2,37,3.0,2,3
490,2016000043,C-,General Education,72.0,3.08,THE 105,New Testament,20,85.71,3,0,1,95370,37.984549,-120.34926399999999,52,2,28,3.0,2,3
491,2016000043,A,Arts and Humanities,93.59,3.68,LIT 200,Intro to Literature &amp; Creative Writing,20,100.0,3,0,1,95370,37.984549,-120.34926399999999,28,0,16,2.0,2,4
492,2016000043,A,Arts and Humanities,94.73,3.68,MUS 201,Orthodox Church Music,20,100.0,3,0,1,95370,37.984549,-120.34926399999999,75,0,42,3.0,2,4
493,2016000043,A-,General Education,90.61,3.68,SPA 100,Spanish I,20,96.55,3,0,1,95370,37.984549,-120.34926399999999,19,2,10,1.0,2,4
494,2016000043,B-,General Education,81.67,3.68,BIO 100,Natural World: Biology,20,100.0,3,0,1,95370,37.984549,-120.34926399999999,31,2,18,2.0,2,4
495,2016000043,A,Integrated Core,96.0,3.68,INT 200,Classical Rhetoric,20,96.3,3,0,1,95370,37.984549,-120.34926399999999,25,3,14,2.0,2,4
496,2016000043,A,Integrated Core,104.95,3.75,INT 210,Western Civilization &amp; the Formation of Christendom,20,97.83,3,0,1,95370,37.984549,-120.34926399999999,20,3,11,1.0,2,4
497,2016000043,A,Arts and Humanities,93.0,3.75,LIT 305,British Literature: Donne to Modernism,20,90.24,3,0,1,95370,37.984549,-120.34926399999999,10,0,4,1.0,2,4
498,2016000043,B,General Education,84.0,3.75,SPA 105,Spanish II,20,96.77,3,0,1,95370,37.984549,-120.34926399999999,19,2,10,1.0,2,4
499,2016000043,A,Arts and Humanities,93.0,3.75,HUM 305,Literature in History,20,96.43,3,0,1,95370,37.984549,-120.34926399999999,25,0,14,2.0,2,4
500,2016000043,A,Integrated Core,95.06,3.75,INT 310,Modern European Thought &amp; Culture,20,96.88,3,0,1,95370,37.984549,-120.34926399999999,28,3,16,2.0,2,4
501,2016000044,A,Other,97.0,3.95,FRS 100,Freshman Seminar,20,100.0,3,1,5,92003,33.285274,-117.197777,12,6,6,1.0,2,4
502,2016000044,A-,Integrated Core,91.0,3.95,INT 100,Interdisciplinary Studies,20,94.12,3,1,5,92003,33.285274,-117.197777,28,3,16,2.0,2,4
503,2016000044,A,General Education,95.17,3.95,WRI 100,College Composition I,20,92.31,3,1,5,92003,33.285274,-117.197777,54,2,30,3.0,2,4
504,2016000044,A,Arts and Humanities,109.0,3.95,HIS 100,Introduction to Historical Study,20,100.0,3,1,5,92003,33.285274,-117.197777,20,0,11,1.0,2,4
505,2016000044,A,Arts and Humanities,97.0,3.95,MUS 205,Chorale,20,96.77,3,1,5,92003,33.285274,-117.197777,75,0,42,3.0,2,4
506,2016000044,A,Arts and Humanities,98.0,3.95,MUS 300,Music Theory I,20,100.0,3,1,5,92003,33.285274,-117.197777,75,0,42,3.0,2,4
507,2016000044,A,Arts and Humanities,98.33,4.0,ART 100,Intro to Studio Art &amp; Art History,20,81.82,3,1,5,92003,33.285274,-117.197777,39,0,22,2.0,2,3
508,2016000044,0,General Education,0.0,4.0,THE 105,New Testament,20,100.0,3,1,5,92003,33.285274,-117.197777,52,2,28,3.0,2,4
509,2016000044,A,General Education,116.5,4.0,WRI 105,College Composition II,20,94.12,3,1,5,92003,33.285274,-117.197777,71,2,39,3.0,2,4
510,2016000044,A,Integrated Core,98.46,4.0,INT 110,Critical Reasoning,20,93.1,3,1,5,92003,33.285274,-117.197777,29,3,17,2.0,2,4
511,2016000044,A,General Education,97.6,4.0,MTH 105,Introduction to Statistics,20,100.0,3,1,5,92003,33.285274,-117.197777,15,2,7,1.0,2,4
512,2016000044,A,Arts and Humanities,112.79,4.0,MUS 200,Intro to Music Listening and Performance,20,100.0,3,1,5,92003,33.285274,-117.197777,75,0,42,3.0,2,4
513,2016000044,A,Arts and Humanities,94.49,3.93,LIT 200,Intro to Literature &amp; Creative Writing,20,96.67,3,1,5,92003,33.285274,-117.197777,28,0,16,2.0,2,4
514,2016000044,A,Arts and Humanities,99.04,3.93,MUS 201,Orthodox Church Music,20,100.0,3,1,5,92003,33.285274,-117.197777,75,0,42,3.0,2,4
515,2016000044,A-,General Education,92.97,3.93,SPA 100,Spanish I,20,100.0,3,1,5,92003,33.285274,-117.197777,19,2,10,1.0,2,4
516,2016000044,A,Integrated Core,97.95,3.93,INT 300,Ethics,20,100.0,3,1,5,92003,33.285274,-117.197777,29,3,17,2.0,2,4
517,2016000045,WF,Business Management,0.0,2.59,ECO 115,Principles of Macroeconomics,21,95.45,2,1,1,76244,32.928036999999996,-97.283914,81,1,47,3.0,2,4
518,2016000045,B+,Other,87.0,2.59,FRS 100,Freshman Seminar,21,100.0,2,1,1,76244,32.928036999999996,-97.283914,12,6,6,1.0,2,4
519,2016000045,B-,Integrated Core,80.0,2.59,INT 100,Interdisciplinary Studies,21,100.0,2,1,1,76244,32.928036999999996,-97.283914,28,3,16,2.0,2,4
520,2016000045,B-,Business Management,81.0,2.59,MGT 100,Foundations of Business,21,100.0,2,1,1,76244,32.928036999999996,-97.283914,76,1,43,3.0,2,4
521,2016000045,A,General Education,93.0,2.59,WRI 090,Intermediate Composition,21,100.0,2,1,1,76244,32.928036999999996,-97.283914,54,2,30,3.0,2,4
522,2016000045,C+,Business Management,79.06,2.92,ECO 110,Principles of Microeconomics,21,96.67,2,1,1,76244,32.928036999999996,-97.283914,17,1,9,1.0,2,4
523,2016000045,B+,Integrated Core,89.34,2.92,INT 110,Critical Reasoning,21,89.66,2,1,1,76244,32.928036999999996,-97.283914,29,3,17,2.0,2,3
524,2016000045,A-,General Education,92.89,2.92,WRI 100,College Composition I,21,100.0,2,1,1,76244,32.928036999999996,-97.283914,71,2,39,3.0,2,4
525,2016000045,B,General Education,83.0,2.92,MTH 100,College Algebra,21,100.0,2,1,1,76244,32.928036999999996,-97.283914,67,2,37,3.0,2,4
526,2016000045,C+,General Education,78.0,2.92,THE 105,New Testament,21,100.0,2,1,1,76244,32.928036999999996,-97.283914,52,2,28,3.0,2,4
527,2016000045,B-,Business Management,82.8,2.7,ACC 220,Financial Accounting,21,100.0,2,1,1,76244,32.928036999999996,-97.283914,17,1,9,1.0,2,4
528,2016000045,B-,Integrated Core,82.17,2.7,INT 200,Classical Rhetoric,21,92.59,2,1,1,76244,32.928036999999996,-97.283914,25,3,14,2.0,2,4
529,2016000045,B-,Business Management,82.75,2.7,MGT 210,Quantitative Business Analysis,21,100.0,2,1,1,76244,32.928036999999996,-97.283914,15,1,7,1.0,2,4
530,2016000045,B-,General Education,81.31,2.7,WRI 105,College Composition II,21,88.0,2,1,1,76244,32.928036999999996,-97.283914,10,2,4,1.0,2,3
531,2016000045,B,Business Management,84.0,2.92,ACC 230,Managerial Accounting,21,100.0,2,1,1,76244,32.928036999999996,-97.283914,17,1,9,1.0,2,4
532,2016000045,C+,Integrated Core,79.4,2.92,INT 210,Western Civilization &amp; the Formation of Christendom,21,100.0,2,1,1,76244,32.928036999999996,-97.283914,20,3,11,1.0,2,4
533,2016000045,B-,Business Management,81.0,2.92,BUS 310,Leadership and Business Ethics,21,97.06,2,1,1,76244,32.928036999999996,-97.283914,44,1,25,2.0,2,4
534,2016000045,B+,General Education,87.0,2.92,CHE 100,Natural World: Chemistry,21,93.1,2,1,1,76244,32.928036999999996,-97.283914,63,2,34,3.0,2,4
535,2016000045,B+,Business Management,88.0,2.92,MGT 315,Organizational Behavior,21,92.16,2,1,1,76244,32.928036999999996,-97.283914,89,1,50,3.0,2,4
536,2016000045,B+,Business Management,86.93,3.39,BUS 305,Business Law,21,90.0,2,1,1,76244,32.928036999999996,-97.283914,23,1,13,2.0,2,3
537,2016000045,A,General Education,94.35,3.39,COM 105,Oral Communication,21,94.0,2,1,1,76244,32.928036999999996,-97.283914,41,2,24,2.0,2,4
538,2016000045,B+,Integrated Core,87.42,3.39,INT 300,Ethics,21,87.5,2,1,1,76244,32.928036999999996,-97.283914,29,3,17,2.0,2,3
539,2016000045,A-,General Education,90.96,3.39,ASL 100,American Sign Language I,21,100.0,2,1,1,76244,32.928036999999996,-97.283914,82,2,48,3.0,2,4
540,2016000045,C-,General Education,72.78,3.39,BIO 100,Natural World: Biology,21,96.77,2,1,1,76244,32.928036999999996,-97.283914,77,2,44,3.0,2,4
541,2016000046,B-,Other,80.0,1.91,FRS 100,Freshman Seminar,21,93.75,2,0,1,92544,33.648169,-116.89530800000001,12,6,6,1.0,2,4
542,2016000046,C+,Integrated Core,77.0,1.91,INT 100,Interdisciplinary Studies,21,94.12,2,0,1,92544,33.648169,-116.89530800000001,28,3,16,2.0,2,4
543,2016000046,B-,General Education,80.5,1.91,WRI 090,Intermediate Composition,21,92.59,2,0,1,92544,33.648169,-116.89530800000001,54,2,30,3.0,2,4
544,2016000046,0,Natural Sciences,0.0,1.91,BIO 105,Introductory Biology I and LAB,21,100.0,2,0,1,92544,33.648169,-116.89530800000001,6,5,3,1.0,2,4
545,2016000046,F,Natural Sciences,42.02,1.91,CHE 105,General Chemistry I and LAB,21,100.0,2,0,1,92544,33.648169,-116.89530800000001,31,5,18,2.0,2,4
546,2016000046,C-,Business Management,70.65,2.2,ECO 110,Principles of Microeconomics,21,96.67,2,0,1,92544,33.648169,-116.89530800000001,17,1,9,1.0,2,4
547,2016000046,C-,Integrated Core,71.43,2.2,INT 110,Critical Reasoning,21,84.38,2,0,1,92544,33.648169,-116.89530800000001,29,3,17,2.0,2,3
548,2016000046,C-,Kinesiology,70.91,2.2,KIN 150,Intro to Athletic Training,21,96.88,2,0,1,92544,33.648169,-116.89530800000001,51,4,27,3.0,2,4
549,2016000046,A-,General Education,90.5,2.2,WRI 100,College Composition I,21,80.95,2,0,1,92544,33.648169,-116.89530800000001,71,2,39,3.0,2,3
550,2016000046,C,Business Management,73.81,2.6,ACC 220,Financial Accounting,21,96.55,2,0,1,92544,33.648169,-116.89530800000001,17,1,9,1.0,2,4
551,2016000046,B-,Business Management,80.02,2.6,ECO 115,Principles of Macroeconomics,21,87.5,2,0,1,92544,33.648169,-116.89530800000001,89,1,50,3.0,2,3
552,2016000046,B,Integrated Core,84.32,2.6,INT 200,Classical Rhetoric,21,96.0,2,0,1,92544,33.648169,-116.89530800000001,25,3,14,2.0,2,4
553,2016000046,C+,Business Management,79.9,2.6,MGT 100,Foundations of Management,21,90.0,2,0,1,92544,33.648169,-116.89530800000001,4,1,2,1.0,2,3
554,2016000046,B,General Education,84.33,2.6,WRI 105,College Composition II,21,88.0,2,0,1,92544,33.648169,-116.89530800000001,10,2,4,1.0,2,3
555,2016000046,B-,Business Management,82.0,2.78,ACC 230,Managerial Accounting,21,96.88,2,0,1,92544,33.648169,-116.89530800000001,17,1,9,1.0,2,4
556,2016000046,B-,Business Management,80.0,2.78,BUS 310,Leadership and Business Ethics,21,97.06,2,0,1,92544,33.648169,-116.89530800000001,44,1,25,2.0,2,4
557,2016000046,A-,General Education,90.0,2.78,CHE 100,Natural World: Chemistry,21,82.76,2,0,1,92544,33.648169,-116.89530800000001,63,2,34,3.0,2,3
558,2016000046,C,Integrated Core,74.06,2.78,INT 210,Western Civilization &amp; the Formation of Christendom,21,97.83,2,0,1,92544,33.648169,-116.89530800000001,20,3,11,1.0,2,4
559,2016000047,D-,Integrated Core,62.0,1.78,INT 100,Interdisciplinary Studies,24,94.12,2,1,1,91737,34.152583,-117.577707,28,3,16,2.0,3,4
560,2016000047,B,General Education,83.58,1.78,WRI 100,College Composition I,24,84.62,2,1,1,91737,34.152583,-117.577707,54,2,30,3.0,3,3
561,2016000047,0,Natural Sciences,0.0,1.78,BIO 105,Introductory Biology I and LAB,24,84.21,2,1,1,91737,34.152583,-117.577707,6,5,3,1.0,3,3
562,2016000047,F,Natural Sciences,50.6,1.78,CHE 105,General Chemistry I and LAB,24,100.0,2,1,1,91737,34.152583,-117.577707,31,5,18,2.0,3,4
563,2016000047,B,Arts and Humanities,84.5,2.86,ART 100,Intro to Studio Art &amp; Art History,24,90.91,2,1,1,91737,34.152583,-117.577707,39,0,22,2.0,3,4
564,2016000047,C,Arts and Humanities,73.43,2.86,HIS 200,Special Topics: Civil War and Reconstruction Era,24,94.29,2,1,1,91737,34.152583,-117.577707,12,0,6,1.0,3,4
565,2016000047,C+,Integrated Core,79.37,2.86,INT 110,Critical Reasoning,24,82.76,2,1,1,91737,34.152583,-117.577707,29,3,17,2.0,3,3
566,2016000047,B,General Education,83.0,2.86,MTH 100,College Algebra,24,100.0,2,1,1,91737,34.152583,-117.577707,67,2,37,3.0,3,4
567,2016000047,A,General Education,118.17,2.86,WRI 105,College Composition II,24,76.47,2,1,1,91737,34.152583,-117.577707,71,2,39,3.0,3,2
568,2016000050,C-,Business Management,70.36,2.03,ACC 220,Financial Accounting,23,79.17,2,0,2,90220,33.88151,-118.234451,17,1,9,1.0,3,2
569,2016000050,C-,General Education,70.0,2.03,BIO 100,Natural World: Biology,23,85.42,2,0,2,90220,33.88151,-118.234451,6,2,3,1.0,3,3
570,2016000050,C,Business Management,73.75,2.03,ECO 115,Principles of Macroeconomics,23,86.67,2,0,2,90220,33.88151,-118.234451,81,1,47,3.0,3,3
571,2016000050,C-,Business Management,70.2,2.03,MGT 100,Foundations of Business,23,82.35,2,0,2,90220,33.88151,-118.234451,76,1,43,3.0,3,3
572,2016000050,D+,General Education,69.0,2.03,SPA 100,Spanish I,23,90.63,2,0,2,90220,33.88151,-118.234451,19,2,10,1.0,3,4
573,2016000050,D+,Business Management,66.27,1.23,ECO 110,Principles of Microeconomics,23,93.33,2,0,2,90220,33.88151,-118.234451,17,1,9,1.0,3,4
574,2016000050,D+,Integrated Core,67.0,1.23,INT 210,Western Civilization &amp; the Formation of Christendom,23,90.63,2,0,2,90220,33.88151,-118.234451,20,3,11,1.0,3,4
575,2016000050,C+,Kinesiology,79.75,1.23,KIN 150,Intro to Athletic Training,23,87.5,2,0,2,90220,33.88151,-118.234451,51,4,27,3.0,3,3
576,2016000050,F,Business Management,50.63,1.23,ACC 230,Managerial Accounting,23,90.0,2,0,2,90220,33.88151,-118.234451,17,1,9,1.0,3,3
577,2016000051,C+,General Education,76.0,2.75,BIO 100,Natural World: Biology,26,100.0,2,0,1,92544,33.648169,-116.89530800000001,6,2,3,1.0,3,4
578,2016000051,B-,Business Management,82.34,2.75,ECO 115,Principles of Macroeconomics,26,100.0,2,0,1,92544,33.648169,-116.89530800000001,81,1,47,3.0,3,4
579,2016000051,B+,Integrated Core,88.0,2.75,INT 200,Classical Rhetoric,26,100.0,2,0,1,92544,33.648169,-116.89530800000001,28,3,16,2.0,3,4
580,2016000051,C+,General Education,79.04,2.75,SPA 100,Spanish I,26,100.0,2,0,1,92544,33.648169,-116.89530800000001,19,2,10,1.0,3,4
581,2016000051,B+,Business Management,86.0,2.75,BUS 310,Leadership and Business Ethics,26,100.0,2,0,1,92544,33.648169,-116.89530800000001,44,1,25,2.0,3,4
582,2016000051,C-,Integrated Core,72.6,2.9,INT 210,Western Civilization &amp; the Formation of Christendom,26,93.75,2,0,1,92544,33.648169,-116.89530800000001,20,3,11,1.0,3,4
583,2016000051,B-,Business Management,80.46,2.9,MGT 420,Global Business Environment,26,88.24,2,0,1,92544,33.648169,-116.89530800000001,76,1,43,3.0,3,3
584,2016000051,A-,Business Management,91.33,2.9,MGT 480,Strategic Management,26,93.75,2,0,1,92544,33.648169,-116.89530800000001,0,1,0,,3,4
585,2016000051,B-,Business Management,80.41,2.9,ECO 110,Principles of Microeconomics,26,96.67,2,0,1,92544,33.648169,-116.89530800000001,17,1,9,1.0,3,4
586,2016000051,A-,General Education,92.05,2.9,WRI 105,College Composition II,26,94.12,2,0,1,92544,33.648169,-116.89530800000001,71,2,39,3.0,3,4
587,2016000051,A-,Business Management,91.53,2.54,BUS 498,Advanced Reading in Business,26,100.0,2,0,1,92544,33.648169,-116.89530800000001,89,1,50,3.0,3,4
588,2016000051,C+,Business Management,77.0,2.54,FIN 430,Financial Analysis and Investment,26,93.75,2,0,1,92544,33.648169,-116.89530800000001,76,1,43,3.0,3,4
589,2016000051,B+,Integrated Core,89.07,2.54,INT 300,Ethics,26,89.29,2,0,1,92544,33.648169,-116.89530800000001,29,3,17,2.0,3,3
590,2016000051,C+,Business Management,78.7,2.54,MKT 320,Principles of Marketing,26,93.33,2,0,1,92544,33.648169,-116.89530800000001,0,1,0,,3,4
591,2016000051,D-,General Education,60.34,2.54,MTH 100,College Algebra,26,90.0,2,0,1,92544,33.648169,-116.89530800000001,16,2,8,1.0,3,3
592,2016000051,B+,Business Management,89.0,2.56,BUS 499,Senior Capstone,26,100.0,2,0,1,92544,33.648169,-116.89530800000001,89,1,50,3.0,3,4
593,2016000051,C,General Education,74.0,2.56,SPA 105,Spanish II,26,93.55,2,0,1,92544,33.648169,-116.89530800000001,19,2,10,1.0,3,4
594,2016000052,C,Business Management,74.0,2.4,ACC 220,Financial Accounting,25,95.83,2,0,1,92064,32.983606,-117.019035,17,1,9,1.0,3,4
595,2016000052,B-,Arts and Humanities,82.05,2.4,LIT 200,Intro to Literature &amp; Creative Writing,25,90.32,2,0,1,92064,32.983606,-117.019035,54,0,30,3.0,3,4
596,2016000052,B+,Business Management,87.0,2.4,MGT 100,Foundations of Business,25,88.24,2,0,1,92064,32.983606,-117.019035,76,1,43,3.0,3,3
597,2016000052,C-,Psychology,71.0,2.4,PSY 150,Introduction to Psychology,25,90.7,2,0,1,92064,32.983606,-117.019035,80,7,46,3.0,3,4
598,2016000052,0,General Education,0.0,1.75,WRI 105,College Composition II,25,66.67,2,0,1,92064,32.983606,-117.019035,71,2,39,3.0,3,1
599,2016000052,B,Arts and Humanities,83.2,1.75,HIS 200,Special Topics: Civil War and Reconstruction Era,25,88.57,2,0,1,92064,32.983606,-117.019035,12,0,6,1.0,3,3
600,2016000052,C,Integrated Core,74.5,1.75,INT 210,Western Civilization &amp; the Formation of Christendom,25,81.25,2,0,1,92064,32.983606,-117.019035,20,3,11,1.0,3,3
601,2016000052,F,Arts and Humanities,0.0,1.75,ART 100,Intro to Studio Art &amp; Art History,25,63.64,2,0,1,92064,32.983606,-117.019035,39,0,22,2.0,3,1
602,2016000052,C,Arts and Humanities,74.5,1.75,MUS 200,Intro to Music Listening and Performance,25,80.56,2,0,1,92064,32.983606,-117.019035,75,0,42,3.0,3,3
603,2016000052,C,Integrated Core,75.32,1.68,INT 300,Ethics,25,89.29,2,0,1,92064,32.983606,-117.019035,29,3,17,2.0,3,3
604,2016000052,D-,Business Management,62.55,1.68,MKT 320,Principles of Marketing,25,80.0,2,0,1,92064,32.983606,-117.019035,0,1,0,,3,2
605,2016000052,D+,General Education,68.33,1.68,WRI 105,College Composition II,25,76.0,2,0,1,92064,32.983606,-117.019035,10,2,4,1.0,3,2
606,2016000052,B-,Business Management,81.5,1.68,BUS 310,Leadership,25,100.0,2,0,1,92064,32.983606,-117.019035,0,1,0,,3,4
607,2016000052,C+,Business Management,77.0,0.99,ACC 230,Managerial Accounting,25,87.5,2,0,1,92064,32.983606,-117.019035,17,1,9,1.0,3,3
608,2016000052,F,Integrated Core,47.0,0.99,INT 310,Modern European Thought &amp; Culture,25,68.75,2,0,1,92064,32.983606,-117.019035,28,3,16,2.0,3,1
609,2016000052,C,Business Management,73.4,0.99,MGT 315,Organizational Behavior,25,74.51,2,0,1,92064,32.983606,-117.019035,89,1,50,3.0,3,2
610,2016000052,F,General Education,46.0,0.99,SPA 105,Spanish II,25,77.42,2,0,1,92064,32.983606,-117.019035,19,2,10,1.0,3,2
611,2016000052,B+,General Education,87.65,3.57,BIO 100,Natural World: Biology,25,90.32,2,0,1,92064,32.983606,-117.019035,77,2,44,3.0,3,4
612,2016000052,A,Business Management,98.5,3.57,MGT 320,HR and Talent Management,25,97.96,2,0,1,92064,32.983606,-117.019035,41,1,24,2.0,3,4
613,2016000052,A-,Integrated Core,90.0,3.57,INT 350,"The American Experiment in Politics, Culture &amp; Religion",25,100.0,2,0,1,92064,32.983606,-117.019035,20,3,11,1.0,3,4
614,2016000053,A,Business Management,94.12,3.54,ECO 115,Principles of Macroeconomics,21,100.0,2,1,1,92128,32.999818,-117.071808,81,1,47,3.0,2,4
615,2016000053,B-,Other,80.0,3.54,FRS 100,Freshman Seminar,21,100.0,2,1,1,92128,32.999818,-117.071808,12,6,6,1.0,2,4
616,2016000053,C+,Integrated Core,79.0,3.54,INT 100,Interdisciplinary Studies,21,94.12,2,1,1,92128,32.999818,-117.071808,28,3,16,2.0,2,4
617,2016000053,A,Business Management,93.0,3.54,MGT 100,Foundations of Business,21,94.12,2,1,1,92128,32.999818,-117.071808,76,1,43,3.0,2,4
618,2016000053,A,General Education,93.0,3.54,WRI 100,College Composition I,21,96.15,2,1,1,92128,32.999818,-117.071808,54,2,30,3.0,2,4
619,2016000053,C+,Business Management,77.39,3.2,ECO 110,Principles of Microeconomics,21,96.67,2,1,1,92128,32.999818,-117.071808,17,1,9,1.0,2,4
620,2016000053,A-,Integrated Core,90.57,3.2,INT 110,Critical Reasoning,21,93.1,2,1,1,92128,32.999818,-117.071808,29,3,17,2.0,2,4
621,2016000053,B,Psychology,84.88,3.2,PSY 345,Social Psychology,21,100.0,2,1,1,92128,32.999818,-117.071808,15,7,7,1.0,2,4
622,2016000053,A-,Arts and Humanities,91.5,3.2,ART 100,Intro to Studio Art &amp; Art History,21,100.0,2,1,1,92128,32.999818,-117.071808,39,0,22,2.0,2,4
623,2016000053,B+,Arts and Humanities,87.15,3.2,HIS 200,Special Topics: Civil War and Reconstruction Era,21,97.14,2,1,1,92128,32.999818,-117.071808,12,0,6,1.0,2,4
624,2016000053,B+,Business Management,87.54,3.86,ACC 220,Financial Accounting,21,89.66,2,1,1,92128,32.999818,-117.071808,17,1,9,1.0,2,3
